244,2.13071,2.19436,2.13796,-0.0636482,2.16253
245,2.1291,2.20725,2.13877,-0.0781498,2.16817
246,2.12749,2.20322,2.14038,-0.0757332,2.16535
247,2.12749,2.20644,2.14038,-0.0789557,2.16697
248,2.12991,2.2008,2.14118,-0.070899,2.16535
249,2.12668,2.20161,2.14038,-0.0749283,2.16415
250,2.12507,2.19839,2.1428,-0.0733156,2.16173
251,2.12829,2.2,2.15649,-0.0717049,2.16415
252,2.14118,2.22417,2.19919,-0.082984,2.18268
253,2.15005,2.23948,2.2282,-0.0894289,2.19476
254,2.18066,2.27095,2.26284,-0.0902853,2.22581
255,2.19597,2.29512,2.29834,-0.0991478,2.24554
256,2.18872,2.28545,2.28062,-0.0967312,2.23709
257,2.20161,2.30156,2.28867,-0.0999537,2.25159
258,2.17583,2.26768,2.25881,-0.0918474,2.22175
259,2.10976,2.16294,2.08882,-0.053174,2.13635
260,2.10332,2.16616,2.08801,-0.0628424,2.13474
261,2.10654,2.16213,2.08559,-0.0555925,2.13434
262,2.11218,2.15488,2.08479,-0.0427008,2.13353
263,2.11782,2.15649,2.08318,-0.0386715,2.13716
264,2.10976,2.15488,2.07512,-0.0451174,2.13232
265,2.10412,2.15971,2.07109,-0.0555916,2.13192
266,2.10573,2.16133,2.06787,-0.0555916,2.13353
267,2.10171,2.15649,2.06948,-0.0547857,2.1291
268,2.10654,2.1581,2.06303,-0.0515642,2.13232
269,2.10251,2.16213,2.06218,-0.0596209,2.13232
270,2.10251,2.1581,2.06706,-0.0555925,2.13031
271,2.10896,2.16455,2.06384,-0.0555916,2.13675
272,2.11057,2.16213,2.06218,-0.0515642,2.13635
273,2.10412,2.15971,2.05896,-0.0555916,2.13192
273,2.10412,2.15971,2.05896,-0.0555916,2.13192
274,2.10332,2.1573,2.06218,-0.0539808,2.13031
275,2.10493,2.16777,2.05815,-0.0628424,2.13635
276,2.11299,2.16294,2.05332,-0.0499516,2.13796
277,2.10815,2.16052,2.05654,-0.0523691,2.13434
278,2.10493,2.16697,2.05332,-0.0620365,2.13595
279,2.1146,2.16213,2.05815,-0.0475359,2.13836
280,2.10815,2.16374,2.06218,-0.0555916,2.13595
281,2.1154,2.16455,2.06303,-0.0491467,2.13998
282,2.11218,2.16133,2.06137,-0.0491467,2.13675
283,2.11299,2.16213,2.06137,-0.0491467,2.13756
284,2.11057,2.16697,2.06218,-0.0563974,2.13877
285,2.11299,2.16213,2.06218,-0.0491467,2.13756
286,2.11218,2.16616,2.06218,-0.0539799,2.13917
286,2.11218,2.16616,2.06218,-0.0539799,2.13917
287,2.1154,2.17019,2.05896,-0.0547857,2.14279
288,2.11299,2.16777,2.06218,-0.0547857,2.14038
289,2.1146,2.16938,2.05734,-0.0547867,2.14199
290,2.11943,2.16616,2.06218,-0.0467281,2.1428
291,2.11218,2.22095,2.08237,-0.108767,2.16656
292,2.12265,2.71498,2.17986,-0.592323,2.41882
293,2.12991,2.73431,2.29512,-0.604407,2.43211
294,2.27095,2.41678,2.4055,-0.145827,2.34386
295,2.58199,2.22417,2.42805,0.357821,2.40308
296,2.71498,2.18711,2.44497,0.527869,2.45104
297,2.78024,2.17583,2.47156,0.604408,2.47803
298,2.78749,2.18308,2.51351,0.604408,2.48528
299,2.76815,2.17583,2.52801,0.592323,2.47199
300,2.73754,2.17341,2.5409,0.564124,2.45547
301,2.63355,2.1855,2.56265,0.448056,2.40952
302,2.66336,2.29028,2.57716,0.373079,2.47682
303,2.75526,2.40872,2.56829,0.346542,2.58199
304,2.76251,2.47398,2.56588,0.288533,2.61825
305,2.79474,2.56991,2.56427,0.224833,2.68232
306,2.79393,2.69806,2.56185,0.0958748,2.746
307,2.79232,2.74962,2.56104,0.0426998,2.77097
308,2.78507,2.71739,2.58602,0.0676765,2.75123
309,2.78104,2.58844,2.60213,0.192607,2.68474
310,2.77057,2.38374,2.59488,0.386826,2.57716
311,2.77943,2.24431,2.59649,0.53512,2.51187
312,2.78507,2.20806,2.58844,0.577015,2.49656
313,2.78185,2.18872,2.57877,0.593128,2.48528
314,2.77218,2.18308,2.57474,0.5891,2.47763
315,2.75687,2.18791,2.58038,0.568958,2.47239
316,2.52076,2.229,2.56024,0.291756,2.37488
317,2.36038,2.29995,2.56346,0.0604258,2.33016
318,2.50142,2.24512,2.58521,0.256306,2.37327
319,2.73673,2.18872,2.61261,0.54801,2.46272
320,2.7746,2.17905,2.6255,0.595547,2.47682
321,2.76896,2.18227,2.63355,0.586683,2.47562
322,2.76735,2.17502,2.64322,0.592324,2.47118
323,2.76815,2.18711,2.65208,0.581043,2.47763
324,2.76251,2.18227,2.65047,0.580238,2.47239
326,2.76654,2.17744,2.65853,0.589101,2.47199
327,2.76896,2.18469,2.65934,0.584266,2.47682
328,2.76573,2.17905,2.66497,0.586684,2.47239
329,2.76251,2.17744,2.65208,0.585073,2.46998
330,2.76815,2.18308,2.6545,0.585072,2.47562
331,2.77137,2.17905,2.66336,0.592324,2.47521
332,2.77863,2.18308,2.66659,0.595546,2.48085
333,2.77299,2.1863,2.66095,0.586683,2.47964
334,2.76412,2.17583,2.65772,0.588295,2.46998
335,2.76735,2.17744,2.65853,0.589907,2.47239
336,2.77057,2.17744,2.6545,0.593129,2.474
337,2.76976,2.17744,2.65692,0.592323,2.4736
338,2.76976,2.1855,2.65853,0.584266,2.47763
339,2.76412,2.17261,2.63194,0.591517,2.46836
340,2.75929,2.18066,2.63436,0.578627,2.46998
341,2.58038,2.18308,2.63033,0.397299,2.38173
342,2.56749,2.17019,2.61502,0.3973,2.36884
